,f,fv,value
28894,0.715,0.755,379.39999999999964
28895,0.715,0.760,380.7000000000007
28896,0.715,0.765,382.10000000000036
28897,0.715,0.770,383.7000000000007
28898,0.715,0.775,385.60000000000036
28899,0.715,0.780,387.60000000000036
28900,0.715,0.785,389.7999999999993
28901,0.715,0.790,392.2000000000007
28902,0.715,0.795,394.7999999999993
28903,0.715,0.800,397.60000000000036
28904,0.715,0.805,400.7000000000007
28905,0.715,0.810,403.89999999999964
28906,0.715,0.815,407.39999999999964
28907,0.715,0.820,411.2000000000007
28908,0.715,0.825,415.2000000000007
28909,0.715,0.830,419.5
28910,0.715,0.835,424.10000000000036
28911,0.715,0.840,429.0
28912,0.715,0.845,434.2000000000007
28913,0.715,0.850,439.7999999999993
28914,0.715,0.855,445.7000000000007
28915,0.715,0.860,452.10000000000036
28916,0.715,0.865,458.89999999999964
28917,0.715,0.870,466.2000000000007
28918,0.715,0.875,474.10000000000036
28919,0.715,0.880,482.5
28920,0.715,0.885,491.60000000000036
28921,0.715,0.890,501.39999999999964
28922,0.715,0.895,512.0
28923,0.715,0.900,523.5
28924,0.715,0.905,536.0
28925,0.715,0.910,549.7000000000007
28926,0.715,0.915,564.7999999999993
28927,0.715,0.920,581.3999999999996
28928,0.715,0.925,599.8999999999996
28929,0.715,0.930,620.6000000000004
28930,0.715,0.935,644.0
28931,0.715,0.940,670.7999999999993
28932,0.715,0.945,702.0
28933,0.715,0.950,739.0
28934,0.715,0.955,784.0
28935,0.715,0.960,841.2999999999993
28936,0.715,0.965,918.6000000000004
28937,0.715,0.970,1036.3999999999996
28938,0.715,0.975,1280.6000000000004
29078,0.720,0.670,353.10000000000036
29079,0.720,0.675,350.60000000000036
29080,0.720,0.680,348.60000000000036
