,f,fv,value
16674,0.410,0.960,682.5
16675,0.410,0.965,676.0
16676,0.410,0.970,669.7000000000007
16677,0.410,0.975,663.7000000000007
16678,0.410,0.980,657.8999999999996
16679,0.410,0.985,652.2999999999993
16680,0.410,0.990,646.8999999999996
16681,0.410,0.995,641.7000000000007
16682,0.410,1.000,636.7000000000007
16845,0.415,0.810,1673.1000000000004
16846,0.415,0.815,1373.2000000000007
16847,0.415,0.820,1242.7000000000007
16848,0.415,0.825,1158.7999999999993
16849,0.415,0.830,1097.2000000000007
16850,0.415,0.835,1048.6000000000004
16851,0.415,0.840,1008.6000000000004
16852,0.415,0.845,974.7999999999993
16853,0.415,0.850,945.5
16854,0.415,0.855,919.7000000000007
16855,0.415,0.860,896.7999999999993
16856,0.415,0.865,876.1000000000004
16857,0.415,0.870,857.2999999999993
16858,0.415,0.875,840.1000000000004
16859,0.415,0.880,824.2999999999993
16860,0.415,0.885,809.7000000000007
16861,0.415,0.890,796.1000000000004
16862,0.415,0.895,783.3999999999996
16863,0.415,0.900,771.6000000000004
16864,0.415,0.905,760.3999999999996
16865,0.415,0.910,749.8999999999996
16866,0.415,0.915,739.8999999999996
16867,0.415,0.920,730.5
16868,0.415,0.925,721.6000000000004
16869,0.415,0.930,713.1000000000004
16870,0.415,0.935,705.0
16871,0.415,0.940,697.2999999999993
16872,0.415,0.945,689.8999999999996
16873,0.415,0.950,682.8999999999996
16874,0.415,0.955,676.1000000000004
16875,0.415,0.960,669.6000000000004
16876,0.415,0.965,663.3999999999996
16877,0.415,0.970,657.3999999999996
16878,0.415,0.975,651.6000000000004
16879,0.415,0.980,646.0
16880,0.415,0.985,640.6000000000004
16881,0.415,0.990,635.3999999999996
16882,0.415,0.995,630.3999999999996
16883,0.415,1.000,625.6000000000004
17045,0.420,0.805,1712.0
17046,0.420,0.810,1378.1000000000004
17047,0.420,0.815,1242.2000000000007
17048,0.420,0.820,1156.1000000000004
17049,0.420,0.825,1093.2000000000007
17050,0.420,0.830,1044.0
17051,0.420,0.835,1003.5
17052,0.420,0.840,969.3999999999996
17053,0.420,0.845,939.7999999999993
17054,0.420,0.850,913.8999999999996
17055,0.420,0.855,890.7999999999993
17056,0.420,0.860,870.0
17057,0.420,0.865,851.1000000000004
17058,0.420,0.870,833.8999999999996
17059,0.420,0.875,818.0
17060,0.420,0.880,803.3999999999996
17061,0.420,0.885,789.7999999999993
17062,0.420,0.890,777.1000000000004
17063,0.420,0.895,765.2000000000007
17064,0.420,0.900,754.0
17065,0.420,0.905,743.5
17066,0.420,0.910,733.5
17067,0.420,0.915,724.1000000000004
17068,0.420,0.920,715.2000000000007
17069,0.420,0.925,706.7000000000007
17070,0.420,0.930,698.6000000000004
17071,0.420,0.935,690.8999999999996
17072,0.420,0.940,683.6000000000004
17073,0.420,0.945,676.5
17074,0.420,0.950,669.7999999999993
17075,0.420,0.955,663.2999999999993
17076,0.420,0.960,657.1000000000004
17077,0.420,0.965,651.1000000000004
17078,0.420,0.970,645.2999999999993
17079,0.420,0.975,639.7000000000007
17080,0.420,0.980,634.3999999999996
17081,0.420,0.985,629.2000000000007
17082,0.420,0.990,624.2000000000007
